,user_name,topic_ID,post_text
1,raster,73,"My suggestion is to prove you have a problem and then you can get treatment. Check out the candia5 test, its pretty cheap. Additionally I would consider getting checked out for diabetes because this is often associated with constant thirst. Another problem is that you likely have a histamine intolerance issue which can be reversed with both natural and medicinal drugs…this is what can cause the anxiety and panic attacks. To me it sounds like you have a histamine problem that has been left unchecked and has caused a variety of other health problems. If you can travel to spain, I would consult with Dr. Prada Pascual. -raster"
2,CandidaTeen,73,"raster;59949 wrote: My suggestion is to prove you have a problem and then you can get treatment. Check out the candia5 test, its pretty cheap. Additionally I would consider getting checked out for diabetes because this is often associated with constant thirst. Another problem is that you likely have a histamine intolerance issue which can be reversed with both natural and medicinal drugs…this is what can cause the anxiety and panic attacks. To me it sounds like you have a histamine problem that has been left unchecked and has caused a variety of other health problems. If you can travel to spain, I would consult with Dr. Prada Pascual. -raster Thank you for answering raster 🙂 I will consider all your suggestions. I will try to get the candia5 test so I can prove to other people that I do have a candida problem (how reliable do you consider this test to be?). At first when you suggested I might have diabetes I wasn’t very convinced since I thought that if that was the case, it would’ve probably have been picked up by some routine blood test already. But I’ve done a bit of research and it seems like it is a strong possibility (type 2 especially), considering how my symptoms developed and considering that diabetes also seems to be linked to candida. Not to mention that my granddad also had diabetes. I will try to look into the histamine problem as well when I meet with my GP. I guess it’s not time to give up on the GP’s yet. Speaking hypothetically: Imagine I did have diabetes (along with candida). Would treating just the diabetes be enough to eliminate the candida problem and make me feel healthy again? Or would I have to treat both simultaneously? Finally, I don’t think I have much of a chance of traveling to Spain for health reasons until I can prove to other people that I do have a health problem indeed. So for now, whoever I can get in Portugal will have to do. Once again thank you, I truly appreciate your input!"
3,Danny33,73,"JC, Being constipated most of your life suggests you’ve had dysbiosis (crippled gut flora) most of your life. Gut flora is what makes your stool robust and hydrated. Remove that flora and your left with dry, undigested, and hard-to-pass stools. The majority of stool by weight is indeed bacteria, not food as some would suggest. I would assume your mother also has digestive or allergy complaints since that is who gave you your initial flora. Also, If you fed formula as an infant then you never really had a chance anyway. Forget the Candida test, you almost certainly suffer from the yeast syndrome + severe dysbiosis. I would also not be the slightest bit surprised if you suffer from toxic metals (Aluminum, Mercury, etc.). I share and have had many of your symptoms in the past.  I really feel sorry for people who have never had a chance to enjoy a healthy life. I enjoyed 23 years of perfect health until my 3 month adventure with anti-biotics back in 2008. What I can tell you is your fixable but it’s going to take time and a lot of work. Rule of thumb. If you suffer from severe dysbiosis you need to stop consuming toxic metals, this is important. Stop consuming mercury (Fish, seafood, etc.) as your body cannot excrete it properly without healthy flora. Stop using and consuming aluminum (Deodorant w/ Aluminum/Alum, aluminum foil, Aluminum pans, etc.) Baking powder with aluminum, coffee creamers, table salt, etc. Many of your symptoms mirror toxic metal sufferers, I have read hundreds of stories. Take it seriously. Keep asking questions and research as much as you can. Good luck. -D"
4,Henschy,73,"Danny what would be the best way to test for Aluminium, Lead, Mercury toxicity?"
5,CandidaTeen,73,"Danny33;59954 wrote: JC, Being constipated most of your life suggests you’ve had dysbiosis (crippled gut flora) most of your life. Gut flora is what makes your stool robust and hydrated. Remove that flora and your left with dry, undigested, and hard-to-pass stools. The majority of stool by weight is indeed bacteria, not food as some would suggest. I would assume your mother also has digestive or allergy complaints since that is who gave you your initial flora. Also, If you fed formula as an infant then you never really had a chance anyway. Forget the Candida test, you almost certainly suffer from the yeast syndrome + severe dysbiosis. I would also not be the slightest bit surprised if you suffer from toxic metals (Aluminum, Mercury, etc.). I share and have had many of your symptoms in the past.  I really feel sorry for people who have never had a chance to enjoy a healthy life. I enjoyed 23 years of perfect health until my 3 month adventure with anti-biotics back in 2008. What I can tell you is your fixable but it’s going to take time and a lot of work. Rule of thumb. If you suffer from severe dysbiosis you need to stop consuming toxic metals, this is important. Stop consuming mercury (Fish, seafood, etc.) as your body cannot excrete it properly without healthy flora. Stop using and consuming aluminum (Deodorant w/ Aluminum/Alum, aluminum foil, Aluminum pans, etc.) Baking powder with aluminum, coffee creamers, table salt, etc. Many of your symptoms mirror toxic metal sufferers, I have read hundreds of stories. Take it seriously. Keep asking questions and research as much as you can. Good luck. -D Thanks for replying! Yes indeed my mother has digestive issues. She’s been suffering from chronic constipation for as long as I remember. I am also 99% sure I suffer from yeast/candida, but I can’t start treating it since nobody believes me. My parents don’t trust the validity of online candida tests, only those from real doctors (problem is no real doctors offer any candida tests), so I really don’t know what to do about that now. I just wish I was an adult and that I could take care of this myself. Do you know of any tests that could be done in a hospital/clinic that could prove I have a yeast/dysbiosis problem? Or any for toxic metals? Thank you for your help, and in the mean time I will try to avoid those foods you mentioned! – JC"
6,raster,73,"One thing you could do is go to an allergist and ask them to test to see if you are allergic to candida. If you are allergic to candida, it means that your body isn’t fighting it. You then could get prescribed candida hypersensitization shots (costs about $750/6months US) which then increase your immunity to yeast. It might be the closest thing to a diagnosis out there other than the candia5 test. Another thing you could do is go to a GI doctor or allergist and get some of these test done (but at european labs): http://www.candidaplan.com/store/Candida-Testing/ The problem with these tests is the cost and you might need a combination of 2-3 of them for positive diagnosis. Additionally they may not be conclusive. -raster"
7,Danny33,73,"Henschy;59955 wrote: Danny what would be the best way to test for Aluminium, Lead, Mercury toxicity? A hair analysis should point you in the right direction but it’s not perfect. I think a hair analysis + matching symptoms + personal history should give you a good idea. -D"
8,Danny33,73,"Thanks for replying! Yes indeed my mother has digestive issues. She’s been suffering from chronic constipation for as long as I remember. I am also 99% sure I suffer from yeast/candida, but I can’t start treating it since nobody believes me. My parents don’t trust the validity of online candida tests, only those from real doctors (problem is no real doctors offer any candida tests), so I really don’t know what to do about that now. I just wish I was an adult and that I could take care of this myself. Do you know of any tests that could be done in a hospital/clinic that could prove I have a yeast/dysbiosis problem? Or any for toxic metals? Thank you for your help, and in the mean time I will try to avoid those foods you mentioned! – JC JC, Finding a doctor that acknowledges/treats the yeast syndrome is typically not easy. Your best bet might be to research Gastroenterologists and/or Infectious Disease specialists since they are typically more familiar with yeast. The internet is going to be your best tool to find a knowledgeable doctor. Also speak with people who may have similar issues, they might be able to recommend somebody. Being near Lisbon you have a good chance. I can browse some literature to see what I find but I don’t speak portuguese so my tools are limited. -D"
9,ThomasJoel2,73,"Danny33;59960 wrote:Danny what would be the best way to test for Aluminium, Lead, Mercury toxicity? A hair analysis should point you in the right direction but it’s not perfect. I think a hair analysis + matching symptoms + personal history should give you a good idea. -D Yep, this is the way to go. For anyone thinking that they might be mercury, lead, aluminum toxic etc. check out both of Andy Cutler’s books. As far as dealing with heavy metals specifically I don’t know of anyone more knowledgeable than him. His protocol has recovered and improved the health conditions of many. A lot of people have had their yeast/digestive issues go away after following his chelation protocol for a long enough period of time. His two books are “Amalgam Illness” and “Hair Test Interpretation.” Both can be found on amazon, although if you’re really strapped for cash here’s a torrent of his first book: http://kickass.to/andrew-hall-cutler-amalgam-illness-t6533350.html Check out the reviews on amazon if you want confirmation as to the quality of both books and for how grateful people are for his protocol. I’m currently chelating with a good amount of success. Lots of problems have cleared up and I continue to improve. I highly recommend investigating this avenue of treatment!"
10,Rabelais,73,"  Do not believe random reviews from random (and unknown!!!) users on Amazon. Sure, for ordinary books suchs reviews may be useful. But for medical books, especially those books that go against accepted medical knowledge, reviews are to be distrusted. There are two reasons for this. The first reason is that many such books are published in order to earn money. Earning money, either directly through selling the books, or indirectly by making more people visit the author for a (paid!) consultation. The second reason is that people whose health happens to improve after following some of a book’s advice, tend to write a positive review, whereas those people who experience no change at all happen not to write anything. So, even if only 5% just happens to feel an improvement, they will write, and you’ll read nothing from the other 95%. This way, 100% of reviews will be positive – even if 95% of people experienced no improvement at all.     Then, of course, there’s the chelation issue. As you can read elsewhere on this forum, chelation has negative side effects. The chelation chemicals may even directly endanger your health. Chelation does have its uses, and that’s why hospitals do use it – but only after making sure that the advantages outweigh the impact on your health. Using chelation “just to try” is therefore very risky business. If your health is already compromised, you’d better steer away from such experiments. Rabelais  "
0,shroomy dophillus,74,"Yo! Introduction I’m a 27 year old Economics master student on my final year. I’ve never paid much attention to my health. Sort of had the “if it’s not broken, don’t fix it”  mentality. I’ve been smoking and drinking more than what is healthy ever since I turned 18.  Couple that with a shitty diet containing a lot of refined sugar, and you have me. Well, at least the old version of me. Diseases, signs & symptoms I’ve been having Pityrosporium Folliculitis (Malassezia) for at least 10 years, although I suspect longer. I haven’t had this documented by a dermatologist, but judging from my symptoms and rash I am 99% confident that this is what I have (Pityrosporium Folliculitis – it’s as if they used pictures of me, and wrote about my symptoms). White, acne-like pimples that release a clear liquid if I pop them on my stomach, over-arms, chest and neck. Moreover I get an insane itch after taking a hot shower, sauna or sweat a lot. I’ve also been plagued by athlete’s foot for more than 10 years as well. Lamisil applied topically would lessen the symptoms for a while, but it has always returned. Furthermore I’ve had dandruff for as long as I can remember, and also I have white thrush on my tongue. Just did the infamous spit-test this morning, and while I could post a picture, I just think it looks gross. Spore-like strings hanging down from the top of the water. However, the bumps on my belly, and the itch from showering or sweating was never enough alone for me to harass the doctors with it. Nor was the athlete’s foot (lamisil is sold over the counter without the need of a prescription) or thrush. I’ve also been having IBS-like symptoms, but since starting probiotics I have been consistent, plus I’ve even been able to drink coffee without exploding! Coffee used to be the equivalent of liquid black death to me, resulting in stomach cramps, diarrhea and sweating. After a trip to Thailand with my ex in january 2012, my ever-so-stable vitiligo (description here) became active again. I’ve always had this panda-like spot on my belly, but since Thailand it’s been spreading, and I’ve been getting new spots on my upper body, as well as some of my eyebrow being affected (it’s called leukotrichia when it affects hair). Tried a topical ointment containing tacrolimus (x%), didn’t help at all. I’ve also bought a narrowband UV-B lamp (~$800 on ebay), which I’m using in combination with PC-KUS. White eyebrows, while making me look like a wizard, just isn’t the look I want to sport at 27! Following a bad breakup and an intensive exchange semester in France this spring I developed alopecia areata (AA). Literally the day after our last exam we were having drinks at a club, when I headed out for a cigarette. When I got up and turned around one of the guys exclaimed “Shroomy Dophillus! What have you done to your hair?!” – they took a picture, and much to my dismay I got to see a completely bare white spot, the size of a coin, at the back of my head. I did what any man would have done, and ordered lots of shots, and just wanted to drink myself to death right there and then. The AA has since been spreading, I’ve lost ~50% of the hair on my scalp, I’ve got a couple spots in my beard and pubes, and I THINK I have a tiiiny spot in my left eyebrow to go with it. So far I spent 30 minutes convincing my GP to prescribe LDN (read about it here). Been on it for approximately 2 weeks. Not noticed any effect so far, it is a long-term treatment though, so I’m planning to stick with it for at least 6 months. I have also started a new and healthier lifestyle, involving quitting soda, not drinking as much as I used to, and incorporating multi-vitamins, fish oils, ashwaganda, gingko baloba and probiotics (Dr Ohirra’s). The whole patchy hair loss situation interferes tremendously with school, social life, sex life and basically everyday life, as it affects my self-esteem so much. Don’t really like showing off the leopard hairdo, so you won’t catch me without a beanie or caps of some sort these days. Hence, ever since getting AA I’ve been spending hours googling every single day, trying to find out why the hell my immune system hates me so much. After I stumbled upon information about candidiasis I’ve finally grown optimistic! I’m thinking this might very well be the link explaining both of my auto-immune diseases, and all of my candidiasis symptoms. Is it possible I could be onto something here..? How I’m going to get better E-mailed one of the few nutritionists in my town, and booked an appointment tuesday. Also have an appointment with a dermatologist in the middle of october (been waiting 2 months, my issues are “only cosmetic”, so I have zero priority). I also just got back from my GP. After explaining my theory he agreed to prescribe Diflucan (6x150mg), on paper for my recurring athlete’s foot. Popped one as soon as I got home, planning to take twice a week until I run out, and observe the effects. I’m planning to do the candida diet for the rest of my life, if that’s what it takes. Was thinking I’d start off with the detox, after consulting with the nutritionist. I’ve gone on a shopping spree on Iherb, below follows a list of supplements currently being shipped:  1) Now Foods, Organic, Fiber-3, Powder, 16 oz (454 g) 2) Yerba Prima, Great Plains Bentonite Detox, 32 fl oz (946 ml) 3) Now Foods, NAC, (N-Acetyl Cysteine), 600 mg, 100 Veggie Caps 4) Pure Essence, Candex, Yeast Management System, 120 Veggie Caps 5) Life Flo Health, Collective Wellbeing, Detox Soap, 5 oz (141 g) 6) Now Foods, Candida Support, Intestinal Health, 180 Veggie Caps 7) Now Foods, Gr8-Dophilus, 120 Vcaps Furthermore I plan to order: 8) Abkit, NatureWorks, Swedish Bitters, 8.45 fl oz (250 ml) 9) Now Foods, Silymarin, Milk Thistle Extract, 2X – 300 mg, 200 Veggie Caps 10) Now Foods, L-Glutamine, Double Strength, 1000 mg, 120 Capsules As well as the ones I’m currently taking: 11) Nature’s Way, Alive! Whole Food Energizer, Multi-Vitamin, Max Potency, No Iron Added, 180 Tablets 12) Now Foods, Ashwagandha, 450 mg, 90 Veggie Caps 13) Doctor’s Best, Extra Strength Ginkgo, 120 mg, 120 Veggie Caps 14) Natrol, Biotin, Maximum Strength, 10,000 mcg, 100 Tablets 15) Tran, a norwegian fish oil, rich in omega-3 and so on and so forth yada yada. So yeah… I can start my own pharmacy soon!  Amazing jokes aside, 1 & 2 from the list are to be used for a detox smoothie. 3 is to be used to lessen die-off symptoms. Apart from 5, which is a soap, all the other ones I plan to use continuously throughout my journey towards getting my hair back, my candida in check and feeling healthy. I do realize that with the kitchen sink approach I might not know what it is that has cured me, should I one day succeed in reclaiming my life back, but as of now I’d much rather just do whatever I believe could have an effect, and then eliminate supplements one by one afterwards. Thank you for reading, any and all response would be appreciated! TL;DR Hank Moody-esque (minus all the women) lifestyle up until recently, diagnosed with alopecia areata and vitiligo, suspicions of candidiasis and possible link between the auto-immune diseases and said candidiasis. Bought a ton of supplements. Seeing a nutritionist soon, and a dermatologist next month. -S"
1,klips32,74,"Before you do all this to yourself, can you try-out a test diet first? Endless candida diet can result in severe adrenal fatigue and a far more aggressive yeast then before. In my experience, even if you dont have it, you might just get it by doing a half-hearted diet with no nystatin and probiotics. Test diet: http://www.candidaallergy.com/nor/14test.asp"
2,shroomy dophillus,74,"klips32;59884 wrote: Before you do all this to yourself, can you try-out a test diet first? Endless candida diet can result in severe adrenal fatigue and a far more aggressive yeast then before. In my experience, even if you dont have it, you might just get it by doing a half-hearted diet with no nystatin and probiotics. Test diet: http://www.candidaallergy.com/nor/14test.asp Hi! I’ll certainly do the test diet first! However, I figured I could just start with a detox, seeing as you’re supposed to wait 8 days before starting the provocation tests either way. Also, I’m currently on Dr Ohirra’s probiotics, and waiting for a new (and a bit cheaper) one to arrive in the mail, it’s called Gr8-Dophilus by Now Foods. From the information I could gather online, diflucan/fluconazole is an even stronger anti-fungal than nystatin. Definitely not looking to approach this half-heartedly, and I sincerely doubt eating healthy food, in addition to anti-fungal supplements and various herbs could hurt my body more than my previous diet would have."
3,shroomy dophillus,74,"Tiny update: Been staying off gluten for the last week or so. Today after school I went to my mom’s and had dinner, thinking I’d be fine with lamb, cabbage and potatoes (a norwegian traditional dish). As she was making it she told me the secret was to add white flour, and asked me if I could have that. Weeeeeell, after thinking it through I decided what the hell, might as well try and see if I get a reaction from it. Got bloated pretty much instantly, and still am 3 hours later. A couple of years ago I did a blood sample, testing for celiac disease. Test came back negative, but after today I’m feeling pretty sure I should stay away from gluten. edit: come to think of it, the whole hairloss thing started on my 4th month in France, where I was eating crazy amounts of white baguettes. How I didn’t make this connection sooner is beyond me. Well, bye bye gluten!"
0,Staci,75,"I began eating Paleo about 6 weeks ago and was feeling great. About a week ago my skin went crazy! Itchy, burning rash developed over my whole neck, chest, insides of elbows and my eyes swelled and were red. I searched for answers and began using the bentonite clay / psyllium drink, vitamin C, milk thistle, nettle tea and molybdenum. I am slowly getting better. My eyes are clear, my neck is much better than it was, but my arms actually seem a little worse. I have only been able to find one person’s story of starting on a strict diet and ending up with die off symptoms. I never felt flu like or sick. Is this possible and has anyone heard of this? I am sticking to an even stricter form of Paleo for now and eliminated sugars and fruit. Just wondered if the expert forum peeps out there have seen this happen to people. ??? I always suspected I had a candida issue, but I don’t have yeast infections. I have a huge history of allergies and eczema. Definitely need to learn more. 🙂"
1,raster,75,Itching is a very common die-off symptom. -raster
0,IRDK,76,"I’am 20 years old guy. I got no work, got no friend, no money, no girlfriend, no health and no life. The problems started as early as i remeber. Back then, when i should have been a little, curious and funny guy, insted of this i was trapped in horror becouse of constant and very strong headaches, vomitting, feeling totally spaced out most of my childhood. There also was lot of days when i was pain-free, but it was a prrety much nightmare too, becouse i felt like it could begin any minute, and i dont even know why… I definetely remeber cravings for sugar, all the cookies, bread and etc..Once at a kirdergarted they called an ambulance, and in the hospital they told that they didnt found anything exept enlarged stomach acidity. But i dint give up back then, I felt like one pretty, sunny day I’am gonna make it, no matter what it takes to, becouse its like a life and death meatter . My mother didnt looked at my seriously ( i cannt tell how mad i am at her now ), and my father was never at home. As i attended school, my pains continuend to couse a hell for me up until 9th grade, when i started to smoke pot. After a little smoke of pot everythings seems so delicious, especially sugar. So two and a half years i smoked pot by daily bases and ate a lot of sugar every evening. I dint even noticed how i reached the hell, but after 2,5 years marijuana and sugar in daily bases i felt tottaly like i was in hell. I didnt understoood whats going on but i remeber very strong sugar cravings all the time and felling spaced out, depressed, I even tought i might be demon regarding to my hard past. When i stopped marijuana, and started reduce sugar (that was hard) i started to had constant stomach pain, bloating, constipation, sugar cravings. Now two years have gone and nothing changed. My constant abdominal pain and depression drives my crazy. I have been done endoscopy, blood, stools, sugar and sugar test. Everything seemed normal but they found a little blood in stools. She tought i had ibs, but still send my to the other hospital to do a coloscopy. I didnt go there becouse i dont have money, and i dont want to ask for, becouse evybody from my family thinks that i am crazy egoist, yah, pretty much that. So i recdently started research on the internet and i think i have ibs with candida. So as they advised i started to follow candida diet, after 5 days i felt significantly better, basically i never ever felt so good in my life but i broke,becouse there was no food i could eat, and i dont have my money to buy some, so started to eat sugar again. All the relief gone and now i am depressed spaced out, without a hope as i was previously. But now i know when ill have a job and my money, i will conquer my candida at any cost.  Basically i need to know does it sound like candida? And what could you advise to me in my case? I just need some hope that this is possiblle, to overcome this and finally feel freeee. Thanks."
1,ThomasJoel2,76,Have you investigated mercury and/or heavy metal toxicity? Do you have any amalgam fillings? Have you received any vaccinations?
2,IRDK,76,"ThomasJoel2;58631 wrote: Have you investigated mercury and/or heavy metal toxicity? Do you have any amalgam fillings? Have you received any vaccinations? No ivestigations on heavy metals, i dont have amalgam fillings too, and i dint do any vancinations voluntary for sure, maybe for school was some but i dont remeber. The problem is definetely in my intestines, it feels like some bad thing lives there. I tooks medicines for worm few months ago, but felt no effect."
3,Rabelais,76,"  ThomasJoel is a one-trick pony. Whatever symptoms you have, they must (I repeat: they must) be caused by mercury poisoning! Just read his posting history and you’ll know enough. Rabelais  "
4,ThomasJoel2,76,"IRDK;58633 wrote:Have you investigated mercury and/or heavy metal toxicity? Do you have any amalgam fillings? Have you received any vaccinations? No ivestigations on heavy metals, i dont have amalgam fillings too, and i dint do any vancinations voluntary for sure, maybe for school was some but i dont remeber. The problem is definetely in my intestines, it feels like some bad thing lives there. I tooks medicines for worm few months ago, but felt no effect. That’s good you don’t have any amalgams. I didn’t have any either, but became real sick after eating a high fish diet for several years and developed a mercury toxicity. Mercury toxicity is a very common cause of candida and all of the associated health problems that candida sufferers report like brain fog, depression, social anxiety, leaky gut, intestinal cramping etc. Unfortunately many people are unaware of this connection and go about trying to treat the candida while failing to treat the root cause. Many people recover completely after detoxing sufficiently from mercury and other heavy metals."
5,Rabelais,76,  You see what I mean? 😉 Rabelais  
6,IRDK,76,"ThomasJoel2;58638 wrote:Have you investigated mercury and/or heavy metal toxicity? Do you have any amalgam fillings? Have you received any vaccinations? No ivestigations on heavy metals, i dont have amalgam fillings too, and i dint do any vancinations voluntary for sure, maybe for school was some but i dont remeber. The problem is definetely in my intestines, it feels like some bad thing lives there. I tooks medicines for worm few months ago, but felt no effect. That’s good you don’t have any amalgams. I didn’t have any either, but became real sick after eating a high fish diet for several years and developed a mercury toxicity. Mercury toxicity is a very common cause of candida and all of the associated health problems that candida sufferers report like brain fog, depression, social anxiety, leaky gut, intestinal cramping etc. Unfortunately many people are unaware of this connection and go about trying to treat the candida while failing to treat the root cause. Many people recover completely after detoxing sufficiently from mercury and other heavy metals.  Thanks, ill keep this is mind, i will go to clinics once I’ll be able to and do every possible research and i wont accept explanation Like: Its IBS, go to hell now… Lol."
7,IRDK,76,"Rabelais;58639 wrote:   You see what I mean? 😉 Rabelais   For sure. But who knows, it might be true. There is a couse for candida or whatever illnes, and i agree with him that first off all that underlying cause must be treated before treating the result. And the worst cause of every illnes i can imagine is the psyche. At this point doctors cant help you anything."
8,ThomasJoel2,76,"IRDK;58643 wrote:Have you investigated mercury and/or heavy metal toxicity? Do you have any amalgam fillings? Have you received any vaccinations? No ivestigations on heavy metals, i dont have amalgam fillings too, and i dint do any vancinations voluntary for sure, maybe for school was some but i dont remeber. The problem is definetely in my intestines, it feels like some bad thing lives there. I tooks medicines for worm few months ago, but felt no effect. That’s good you don’t have any amalgams. I didn’t have any either, but became real sick after eating a high fish diet for several years and developed a mercury toxicity. Mercury toxicity is a very common cause of candida and all of the associated health problems that candida sufferers report like brain fog, depression, social anxiety, leaky gut, intestinal cramping etc. Unfortunately many people are unaware of this connection and go about trying to treat the candida while failing to treat the root cause. Many people recover completely after detoxing sufficiently from mercury and other heavy metals.  Thanks, ill keep this is mind, i will go to clinics once I’ll be able to and do every possible research and i wont accept explanation Like: Its IBS, go to hell now… Lol. That’s good to hear. You’ve got a great attitude bro! If/when you want to read more about mercury and other heavy metals check out this link: http://www.livingnetwork.co.za/chelationnetwork/chelation-the-andy-cutler-protocol/"
9,Rabelais,76," IRDK;58644 wrote:You see what I mean? For sure. But who knows, it might be true. Sure, it might be true. But it’s unlikely. Highly unlikely. Mercury poisoning is a very rare condition indeed. Luckily, mercury poisoning can be diagnosed quite easily. I strongly urge you to first test yourself for mercury poisoning. Please do this test by actually testing yourself, not simply by checking a symptom list. These symptom lists are created in such a way that half of the population is made to believe they suffer mercury poisoning – which just ain’t so. Properly testing yourself before engaging in any treatment is very important. The reason is that the treatment does harm you. To be explicit, I don’t say that the treatment might harm you, I’m saying that it does harm you. If you really fell victim to mercury poisoning, the benefits of chelating are much greater than the harm done by chelating. But if you’re not a victim of mercury poisoning and you chelate nonetheless, you have no advantages at all, but you do suffer the harm from the disadvantages of chelating, for no reason at all. That’s something you definitely want to avoid, especially if you already have some health concerns. So by all means explore any possibility. Don’t rule out anything beforehand. But also don’t engage in a potentially harmful treatment if you’re not absolutely sure that the advantages of the treatment outweigh the disadvantages.  IRDK;58644 wrote: There is a couse for candida or whatever illnes, and i agree with him that first off all that underlying cause must be treated before treating the result. That’s true. It requires to first find the underlying cause. Treating an imagined cause and leaving the real cause alone will only do more harm.  IRDK;58644 wrote: And the worst cause of every illnes i can imagine is the psyche. At this point doctors cant help you anything. I’m not sure what you intend to say here. Could you please explain? Rabelais  "
10,IRDK,76,"Rabelais;58646 wrote:  You see what I mean? For sure. But who knows, it might be true. Sure, it might be true. But it’s unlikely. Highly unlikely. Mercury poisoning is a very rare condition indeed. Luckily, mercury poisoning can be diagnosed quite easily. I strongly urge you to first test yourself for mercury poisoning. Please do this test by actually testing yourself, not simply by checking a symptom list. These symptom lists are created in such a way that half of the population is made to believe they suffer mercury poisoning – which just ain’t so. Properly testing yourself before engaging in any treatment is very important. The reason is that the treatment does harm you. To be explicit, I don’t say that the treatment might harm you, I’m saying that it does harm you. If you really fell victim to mercury poisoning, the benefits of chelating are much greater than the harm done by chelating. But if you’re not a victim of mercury poisoning and you chelate nonetheless, you have no advantages at all, but you do suffer the harm from the disadvantages of chelating, for no reason at all. That’s something you definitely want to avoid, especially if you already have some health concerns. So by all means explore any possibility. Don’t rule out anything beforehand. But also don’t engage in a potentially harmful treatment if you’re not absolutely sure that the advantages of the treatment outweigh the disadvantages.   Thank you.  IRDK;58644 wrote: And the worst cause of every illnes i can imagine is the psyche. At this point doctors cant help you anything. I’m not sure what you intend to say here. Could you please explain? Rabelais    I mean, the negative emotions like fear, anxiety, hatred can lead to serious ilnesses, becouse the psyche is what regulates all the processes in the body. But then again, the body ilnesses can lead to all this emotions becouse of feeling weak, ill, not able to do something. I dont know witch is my case."
11,Rabelais,76,"  Thanks for explaining. Now I understand what you mean, and I agree with you. It’s very good that you understand that your psyche may be at work and doing bad things. Most people do not have that insight. Keep up the good work, and stay independent! Good luck, Rabelais  "
12,IRDK,76,"Rabelais;58665 wrote:   Thanks for explaining. Now I understand what you mean, and I agree with you. It’s very good that you understand that your psyche may be at work and doing bad things. Most people do not have that insight. Keep up the good work, and stay independent! Good luck, Rabelais   Thanks, I appreciate it."
13,carolina,76,"Hope this posts….all I have now is a maverick pad,already lost a couple now I’m tired!!It’s discouraging.I’LL be quick; Don’t go barefoot and wear gloves trwhen cleaning. Keep teatree oil mixed with some lavander, eucalyp tus, apricot kernel, and coconut oil, plus some avocado oil…is smothering, and calming.Lysol for shoes,car,knobs.Having problems with my computer.More later."
14,raster,76,"Hello IRDK, I recommend taking the candia5 test for positive diagnosis. -raster"
0,futureyogi,77,"This is my third attempt at an all out candida cleanse and I think I am about to fail again. I have an EXTREMELY bad case that causes IBS and there have only been a few days in the past year that I have not had a yeast infection down *there*. Seriously I try my best but even the rib of lettuce can give me a reaction. Thats how bad it is! Its so hard to tell people that I do low carb. They just dont get it. They dont get that BEANS are legumes and not vegetables! ugh! I try telling people I do paleo but they still dont fucking get it. No grains, no beans…its hard. :/ I have nystatin that works but i get really bad die off symptoms…headaches, constipation…sigh…"
1,lolcandida,77,"Low carb will never beat candida because candida can metabolize ketones. To beat candida you need to eat a decent amount of carbs to strengthen your adrenals as well as your bacteria which are the bodies main defense against candida overgrowth. All carbs are not the same, find the sources of carbohydrate that improves your condition and does not cause you problems. Most likely you will be able to tolerate one or more of: peeled potatoes, sweet potatoes, sprouted beans, possibly white rice, and any other source of starch that is mainly comprised of glucose as opposed to fructose. Begin by eating these sources without added fat and by themselves if your digestion is weak."
2,Glowstone,77,"I feel for you.. I am sat here CRAVING pizza, toast, chocolate, cans of coke and all sorts of dietary horrors. I am around 10 days into my latest food purge… 🙁"
3,Walshh3,77,"Hi I’m new to this site and new to candida diet. I’m only on day 5 of the anti candida diet.  I’m taking activated charcoal to help with the die off symptoms. Maybe they could help you?  I’m also taking oregano oil as an fungal and just drinking lemon and ginger tea and chicory root instead of coffee. Yesterday was my first day of feeling good and I feel even better this morning. On tuesday I will start to introduce the probiotic. If die off symptoms are the issue I think the charcoal is great.  Also I am attending NAET (allergy elimination therapy) and it was here that I was diagnosed with systemic candida, which is in my brain/liver/large intestine/small intestine and uterus.  Naet would be great for you too, it identifies what you’re intolerant to and clears you!  Hope things get easier for you,  I’m still unsure how long I’ll have to do this for etc but the benefits are motivating me."
4,Angelreader,77,I am only just beginning to consider the candida diet as my first attempt’ some months ago lasted 48 hours. I’d never felt so unwell in my life and the thought of embarking again is already making me feel tearful. I don’t really know how to start.
